first_name	last_name	age	marital_status	speak_1	listen_1	read_1	write_1	all_2	education	work_experience	arranged_employment	adaptability_spouse_language	adaptability_spouse_education	adaptability_spouse_work	adaptability_you_education	adaptability_you_work	adaptability_you_employment	adaptability_relatives
Jasper	Randall	40	Married	9	9	10	9	no	Secondary school (high school diploma)	5	yes	no	no	no	no	no	yes	yes
Jay	Carina	36	Single	10	8	10	7	no	University degree at the Master's level	13	no	no	no	no	yes	no	no	no
Jay	Ward	66	Single	7	10	10	10	no	Professional degree needed to practice in a licensed profession	13	no	no	no	no	yes	no	no	no
Jay-Vincent	Jones	52	Married	9	8	10	8	yes	Professional degree needed to practice in a licensed profession	15	yes	no	no	no	yes	yes	yes	no
Jeanette	Elizabeth Mckillop	51	Married	8	9	10	10	yes	Two or more certificates, diplomas, or degrees	14	yes	no	no	no	no	no	yes	yes
Jeanette	Vera	73	Single	7	7	7	10	no	Two or more certificates, diplomas, or degrees	14	no	no	no	no	yes	no	no	no
Jeeyeon	Park	27	Single	10	10	8	10	no	Two or more certificates, diplomas, or degrees	7	no	no	no	no	yes	no	no	no
Jeff	Atmajian	40	Single	8	9	10	7	yes	Bachelor's degree or other programs (three or more years)	0	yes	no	no	no	no	no	yes	yes
Jeff	Pidgeon	32	Single	9	7	10	10	yes	University degree at the Master's level	13	no	no	no	no	no	yes	no	yes
Jen	Tan	52	Single	10	7	7	7	no	Secondary school (high school diploma)	7	no	no	no	no	no	no	no	no
Jenna	Calvao	55	Married	10	9	8	7	yes	Bachelor's degree or other programs (three or more years)	4	yes	yes	no	no	no	yes	yes	yes
Jenna	Spurlock	31	Married	9	9	10	7	yes	Professional degree needed to practice in a licensed profession	9	no	no	no	no	no	yes	no	no
Jenni	Olson	36	Married	8	9	10	8	no	Two-year degree, diploma or certificate	4	no	yes	no	no	yes	no	no	yes
Jenni	Tsoi	62	Single	8	10	8	9	no	Two or more certificates, diplomas, or degrees	5	no	no	no	no	yes	no	no	yes
Jennifer	Cullinan	61	Married	10	10	8	8	yes	One-year degree, diploma or certificate	13	yes	yes	no	no	yes	yes	yes	no
Jennifer	Johnston	33	Single	10	10	10	10	no	Professional degree needed to practice in a licensed profession	2	yes	no	no	no	yes	yes	yes	yes
Jennifer	Leigh King	43	Single	8	7	9	10	yes	Secondary school (high school diploma)	13	yes	no	no	no	yes	no	yes	no
Jennifer	Rowekamp	23	Single	8	7	10	9	no	Bachelor's degree or other programs (three or more years)	14	no	no	no	no	yes	no	no	no
Jennifer	Zaccaro	33	Single	9	8	10	7	yes	Two or more certificates, diplomas, or degrees	3	no	no	no	no	no	yes	no	no
Jenny	Moussa Spring	41	Married	9	9	10	7	no	Professional degree needed to practice in a licensed profession	12	no	yes	no	no	yes	yes	no	yes
Jennylyn	Mercado Huynh	72	Single	7	8	10	9	yes	Bachelor's degree or other programs (three or more years)	11	yes	no	no	no	yes	yes	yes	yes
Jeremie	Talbot	53	Single	9	10	9	7	yes	University degree at the Doctoral (PhD) level	13	yes	no	no	no	no	yes	yes	yes
Jeremy	Birn	22	Married	7	9	9	9	yes	Bachelor's degree or other programs (three or more years)	4	yes	yes	no	no	no	yes	yes	yes
Jeremy	Lazare	34	Single	8	8	10	7	no	University degree at the Doctoral (PhD) level	12	yes	no	no	no	no	no	yes	no
Jeremy	Newlin	38	Single	7	10	8	7	no	One-year degree, diploma or certificate	6	no	no	no	no	yes	no	no	no
Jeremy	Paton	63	Single	8	9	10	9	yes	Two or more certificates, diplomas, or degrees	14	no	no	no	no	no	yes	no	yes
Jeremy	Quist	52	Married	10	10	7	7	no	One-year degree, diploma or certificate	0	no	yes	no	no	yes	no	no	yes
Jeremy	Slome	72	Married	9	10	10	10	yes	University degree at the Doctoral (PhD) level	8	no	yes	no	no	no	no	no	no
Jeremy	Tran	73	Married	7	8	8	7	no	Professional degree needed to practice in a licensed profession	15	no	yes	no	no	no	yes	no	no
Jerry	Hey	64	Single	9	7	7	8	no	Bachelor's degree or other programs (three or more years)	10	no	no	no	no	yes	yes	no	yes
Jess	Gutierrez	55	Single	7	10	7	8	no	Two-year degree, diploma or certificate	0	no	no	no	no	yes	no	no	no
Jesse	Hollander	44	Married	7	10	9	7	yes	Professional degree needed to practice in a licensed profession	9	no	no	no	no	no	yes	no	yes
Jesse	Weglein	70	Single	7	8	9	8	no	University degree at the Doctoral (PhD) level	0	yes	no	no	no	yes	no	yes	no
Jessica	Anderson	41	Married	10	7	7	7	no	Two or more certificates, diplomas, or degrees	0	no	yes	no	no	yes	yes	no	no
Jessica	Guideri	28	Married	7	9	7	7	no	University degree at the Master's level	5	yes	no	no	no	yes	no	yes	yes
Jessica	Heidt	63	Single	8	7	7	10	yes	One-year degree, diploma or certificate	10	yes	no	no	no	no	yes	yes	yes
Jessica	Kelly	72	Single	8	10	10	9	no	Two-year degree, diploma or certificate	7	yes	no	no	no	no	yes	yes	yes
Jessica	McMackin Harvill	59	Married	10	7	9	10	yes	Professional degree needed to practice in a licensed profession	1	no	no	no	no	no	no	no	no
Jessica	Psy DeLacy	25	Single	9	9	10	9	yes	Two or more certificates, diplomas, or degrees	12	no	no	no	no	yes	yes	no	yes
Jessica	Rotter	32	Single	7	8	8	9	no	Two or more certificates, diplomas, or degrees	0	no	no	no	no	no	no	no	yes
Jessica	Snipes	65	Single	10	9	8	9	no	Professional degree needed to practice in a licensed profession	8	no	no	no	no	yes	yes	no	yes
Jessica	Torres	27	Single	7	8	8	8	yes	Bachelor's degree or other programs (three or more years)	14	yes	no	no	no	yes	yes	yes	no
Jessica	Tran	60	Single	10	9	7	10	no	Secondary school (high school diploma)	14	yes	no	no	no	no	no	yes	yes
Jessica	Wan	21	Married	8	8	9	7	yes	One-year degree, diploma or certificate	6	yes	no	no	no	yes	yes	yes	no
Jessie	Thiele Schroeder	72	Married	9	9	9	7	no	Secondary school (high school diploma)	14	no	yes	no	no	no	no	no	yes
Jie	Ma	55	Single	7	9	7	8	no	Two or more certificates, diplomas, or degrees	9	yes	no	no	no	yes	yes	yes	no
Jill	Heffley	47	Married	9	8	10	9	no	University degree at the Doctoral (PhD) level	4	no	yes	no	no	yes	no	no	yes
Jilliene	Tongson Paras	18	Single	8	7	7	7	no	Two or more certificates, diplomas, or degrees	0	yes	no	no	no	no	no	yes	no
Jim	Atkinson	38	Single	10	9	7	7	no	Two-year degree, diploma or certificate	5	no	no	no	no	no	no	no	no
Jim	Kennedy	29	Married	8	9	9	7	no	University degree at the Doctoral (PhD) level	9	no	yes	no	no	no	no	no	no
Jim	Martin	63	Single	9	7	7	8	no	Professional degree needed to practice in a licensed profession	5	yes	no	no	no	yes	yes	yes	yes
Jim	Morris	25	Married	9	8	7	8	no	Two or more certificates, diplomas, or degrees	2	yes	no	no	no	yes	yes	yes	no
Jimmy	Tsai	34	Married	7	9	9	8	no	Bachelor's degree or other programs (three or more years)	7	no	no	no	no	yes	yes	no	no
Joachim	De Deken	23	Single	7	10	9	7	yes	Two or more certificates, diplomas, or degrees	13	no	no	no	no	no	yes	no	no
Joanna	Laurent	43	Single	7	9	7	10	yes	University degree at the Doctoral (PhD) level	8	yes	no	no	no	yes	yes	yes	yes
Joanne	George	68	Married	10	9	8	8	yes	Bachelor's degree or other programs (three or more years)	5	yes	no	no	no	yes	yes	yes	yes
Joao	Montenegro	42	Single	7	7	7	9	yes	University degree at the Master's level	9	no	no	no	no	yes	no	no	yes
Jody	Weinberg	38	Married	10	9	10	7	yes	One-year degree, diploma or certificate	7	no	no	no	no	yes	yes	no	no
Joey	Gilbreath	47	Single	7	9	8	10	no	One-year degree, diploma or certificate	3	no	no	no	no	yes	yes	no	yes
John	Hall	59	Married	9	8	9	9	yes	One-year degree, diploma or certificate	15	no	no	no	no	yes	no	no	no
John	Bennett	56	Married	8	9	9	9	yes	University degree at the Master's level	9	yes	yes	no	no	yes	no	yes	no
John	Chun Chiu Lee	50	Married	7	9	7	10	yes	Professional degree needed to practice in a licensed profession	13	no	no	no	no	no	no	no	yes
John	Hazelton	60	Married	8	7	8	10	yes	Two-year degree, diploma or certificate	8	no	yes	no	no	yes	no	no	no
John	Henry Frankenhauser	42	Married	7	7	10	7	yes	One-year degree, diploma or certificate	5	yes	no	no	no	no	no	yes	yes
John	LeGrande	24	Single	8	10	8	7	yes	Secondary school (high school diploma)	3	yes	no	no	no	no	no	yes	no
John	Lockwood	18	Married	9	10	10	8	no	Bachelor's degree or other programs (three or more years)	15	no	no	no	no	yes	no	no	yes
John	Loy	34	Single	9	9	9	7	no	Two or more certificates, diplomas, or degrees	2	no	no	no	no	no	no	no	no
John	Roesch	47	Married	8	10	8	7	yes	Bachelor's degree or other programs (three or more years)	4	yes	no	no	no	no	yes	yes	yes
John	Trauscht	59	Single	7	7	9	8	yes	Professional degree needed to practice in a licensed profession	15	yes	no	no	no	no	yes	yes	yes
John	Warren	40	Married	7	7	10	10	yes	Bachelor's degree or other programs (three or more years)	10	yes	yes	no	no	no	no	yes	no
Johnathan	Marcelo Gibbs	75	Married	8	7	8	10	no	Bachelor's degree or other programs (three or more years)	11	yes	yes	no	no	no	no	yes	yes
Jon	Barry	55	Single	9	10	9	9	yes	University degree at the Master's level	0	yes	no	no	no	no	no	yes	no
Jon	Bryant	30	Married	10	9	7	10	no	Bachelor's degree or other programs (three or more years)	13	yes	no	no	no	no	yes	yes	no
Jon	Kull	34	Single	7	10	10	10	no	Bachelor's degree or other programs (three or more years)	14	no	no	no	no	yes	no	no	no
Jon	Lewis	60	Single	7	9	9	8	yes	Bachelor's degree or other programs (three or more years)	11	no	no	no	no	yes	yes	no	no
Jon	Null	67	Married	9	8	10	9	yes	One-year degree, diploma or certificate	5	yes	yes	no	no	no	no	yes	yes
Jonah	Blue Laird	19	Married	10	9	9	8	no	University degree at the Doctoral (PhD) level	12	no	no	no	no	yes	no	no	yes
Jonas	Rivera	74	Single	8	7	8	10	no	Secondary school (high school diploma)	10	no	no	no	no	yes	no	no	no
Jonathan	Cornett	23	Single	7	10	8	8	yes	Secondary school (high school diploma)	1	yes	no	no	no	no	no	yes	no
Jonathan	Garson	59	Single	9	9	10	9	yes	Two-year degree, diploma or certificate	9	yes	no	no	no	no	yes	yes	no
Jonathan	Hadden	57	Single	7	7	9	9	yes	University degree at the Master's level	12	no	no	no	no	no	yes	no	no
Jonathan	Hoffman	58	Single	8	8	8	10	yes	One-year degree, diploma or certificate	13	yes	no	no	no	yes	yes	yes	yes
Jonathan	Lee	41	Single	9	10	8	7	yes	Secondary school (high school diploma)	6	no	no	no	no	yes	no	no	no
Jonathan	Mateo Rodriguez	28	Married	8	9	7	10	no	University degree at the Doctoral (PhD) level	11	yes	no	no	no	no	yes	yes	no
Jonathan	Moerschel	75	Single	7	8	8	7	yes	Secondary school (high school diploma)	4	no	no	no	no	no	no	no	yes
Jonathan	Pages	69	Single	8	9	8	9	yes	Two-year degree, diploma or certificate	13	yes	no	no	no	no	no	yes	no
Jonathan	Pytko	24	Married	10	10	7	10	yes	University degree at the Master's level	5	no	yes	no	no	yes	no	no	yes
Jonathan	Shade	60	Single	7	7	8	7	yes	One-year degree, diploma or certificate	12	yes	no	no	no	yes	no	yes	no
Jonathan	Vargo	68	Single	8	9	10	9	no	Two or more certificates, diplomas, or degrees	14	yes	no	no	no	no	yes	yes	no
Jonathon	Stevens	60	Married	9	7	7	8	yes	Bachelor's degree or other programs (three or more years)	5	yes	yes	no	no	no	no	yes	yes
Joni	Superticioso	41	Married	10	7	8	10	no	Two or more certificates, diplomas, or degrees	9	no	yes	no	no	yes	no	no	no
Jordan	Hunt	23	Single	8	10	7	9	no	Bachelor's degree or other programs (three or more years)	4	yes	no	no	no	no	yes	yes	yes
Jordan	Fisher	67	Married	10	8	7	9	no	Two or more certificates, diplomas, or degrees	9	yes	no	no	no	yes	yes	yes	yes
Jordan	Rempel	40	Married	8	7	10	7	yes	Two-year degree, diploma or certificate	9	no	yes	no	no	no	yes	no	yes
Jordi	O'ate Isal	18	Single	8	8	8	9	yes	Professional degree needed to practice in a licensed profession	5	yes	no	no	no	no	no	yes	no
Jose	Richard Ignacio	36	Single	8	8	8	8	no	Bachelor's degree or other programs (three or more years)	4	yes	no	no	no	yes	no	yes	yes
Jos'	Ch'vez	72	Married	9	9	10	9	no	Secondary school (high school diploma)	3	no	no	no	no	yes	yes	no	no
Josefina	Vergara	63	Married	9	8	7	10	yes	Two or more certificates, diplomas, or degrees	3	no	no	no	no	yes	yes	no	yes
Josh	Grant	58	Married	10	8	9	8	yes	Professional degree needed to practice in a licensed profession	4	yes	no	no	no	no	no	yes	yes
Josh	Levi	61	Married	9	10	9	7	no	Professional degree needed to practice in a licensed profession	6	no	no	no	no	no	yes	no	no
Josh	Lowden	46	Single	10	7	8	9	no	Two-year degree, diploma or certificate	3	no	no	no	no	yes	yes	no	yes
Josh	Minor	61	Single	7	10	9	8	no	Bachelor's degree or other programs (three or more years)	12	no	no	no	no	no	yes	no	yes
Josh	Saletnik	71	Married	7	7	8	10	no	Secondary school (high school diploma)	8	no	yes	no	no	no	no	no	yes
Josh	West	43	Married	7	7	7	10	no	Bachelor's degree or other programs (three or more years)	3	yes	yes	no	no	yes	yes	yes	yes
Joshua	Dai	75	Married	8	8	9	7	yes	One-year degree, diploma or certificate	13	yes	yes	no	no	yes	yes	yes	yes
Joshua	Jenny	45	Married	7	7	8	9	no	Professional degree needed to practice in a licensed profession	2	yes	yes	no	no	no	no	yes	yes
Joshua	Mills	75	Single	7	8	8	8	yes	University degree at the Master's level	11	yes	no	no	no	yes	yes	yes	no
Joshua	West	19	Single	7	8	8	10	yes	Secondary school (high school diploma)	4	no	no	no	no	yes	yes	no	yes
Joyce	Turner	45	Married	8	8	9	8	yes	Two-year degree, diploma or certificate	7	no	yes	no	no	no	no	no	yes
Joyce	Lacey	65	Single	7	8	7	7	no	University degree at the Doctoral (PhD) level	3	yes	no	no	no	yes	yes	yes	no
Judaea	Kimberly	42	Single	10	10	8	7	yes	One-year degree, diploma or certificate	0	no	no	no	no	no	yes	no	no
Jude	Brownbill	22	Single	9	8	10	8	no	University degree at the Master's level	14	yes	no	no	no	no	no	yes	no
Judith	Angulo	49	Married	9	7	9	8	yes	Two or more certificates, diplomas, or degrees	5	yes	no	no	no	yes	no	yes	yes
Juei	Chang	27	Single	7	7	9	10	yes	Two-year degree, diploma or certificate	3	no	no	no	no	yes	yes	no	yes
Julia	Adams	41	Single	7	8	8	7	yes	One-year degree, diploma or certificate	2	yes	no	no	no	no	yes	yes	yes
Julia	Jones	41	Married	8	10	10	8	no	Secondary school (high school diploma)	8	yes	yes	no	no	no	yes	yes	yes
Julia	Cho	38	Single	9	9	7	10	yes	University degree at the Doctoral (PhD) level	13	no	no	no	no	no	no	no	no
Julia	Newhide	66	Single	7	10	9	8	yes	Professional degree needed to practice in a licensed profession	7	yes	no	no	no	no	no	yes	no
Julian	Murphy	23	Single	7	9	7	9	no	One-year degree, diploma or certificate	10	no	no	no	no	yes	no	no	no
Julian	Myers	56	Married	10	8	7	10	yes	University degree at the Master's level	11	no	no	no	no	yes	no	no	yes
Julian	Roberts	66	Single	8	10	10	8	yes	Two-year degree, diploma or certificate	1	no	no	no	no	no	yes	no	no
Julian	Taylor	31	Married	7	9	9	10	yes	One-year degree, diploma or certificate	13	no	yes	no	no	no	yes	no	no
Julian	Fong	75	Single	9	8	9	8	no	Two or more certificates, diplomas, or degrees	15	no	no	no	no	no	no	no	yes
Julian	Wen-Jie Teo	71	Single	7	8	9	8	no	Two-year degree, diploma or certificate	15	no	no	no	no	yes	yes	no	yes
Julian	Y.C. Chen	66	Married	10	8	8	8	yes	Secondary school (high school diploma)	0	yes	no	no	no	no	no	yes	yes
Julie	Cho	42	Married	8	8	8	8	yes	Professional degree needed to practice in a licensed profession	15	yes	yes	no	no	yes	yes	yes	no
Julien	Schreyer	62	Single	10	10	9	8	no	Professional degree needed to practice in a licensed profession	13	yes	no	no	no	no	yes	yes	yes
Juliet	Donenfeld	57	Married	10	10	8	9	yes	One-year degree, diploma or certificate	2	no	yes	no	no	no	no	no	no
Juliet	Roth	21	Married	8	8	10	8	yes	Professional degree needed to practice in a licensed profession	13	yes	yes	no	no	no	yes	yes	no
Julio	Quintero	67	Married	8	7	10	9	no	University degree at the Doctoral (PhD) level	8	no	no	no	no	no	yes	no	no
Justin	Harris	21	Married	8	9	10	7	yes	Professional degree needed to practice in a licensed profession	10	yes	yes	no	no	yes	no	yes	yes
Kacy	Naylor	23	Married	10	8	9	9	yes	Two-year degree, diploma or certificate	0	no	no	no	no	yes	yes	no	yes
Karen	Han	23	Married	7	7	8	10	yes	Secondary school (high school diploma)	13	yes	yes	no	no	yes	no	yes	yes
Karen	Huie	19	Single	7	10	8	7	yes	Professional degree needed to practice in a licensed profession	10	yes	no	no	no	yes	no	yes	no
Karen	Lucknavalai	36	Married	7	9	8	8	yes	Two-year degree, diploma or certificate	0	yes	no	no	no	no	no	yes	no
Karen	Perry	51	Married	7	8	10	10	yes	One-year degree, diploma or certificate	0	yes	no	no	no	yes	no	yes	no
Kate	Cooper	40	Single	9	8	8	7	yes	Professional degree needed to practice in a licensed profession	15	no	no	no	no	no	no	no	yes
Kate	Hansen-Birnbaum	58	Single	7	9	8	10	yes	University degree at the Doctoral (PhD) level	15	yes	no	no	no	no	yes	yes	yes
Katherine	Chong	49	Single	8	7	10	7	no	Professional degree needed to practice in a licensed profession	14	no	no	no	no	no	no	no	no
Katherine	Sarafian	24	Married	9	9	10	9	yes	Secondary school (high school diploma)	14	no	yes	no	no	no	no	no	yes
Kathleen	Cosby	30	Married	8	9	7	7	no	One-year degree, diploma or certificate	11	no	yes	no	no	yes	no	no	yes
Katie	Hamberger	47	Single	7	9	9	8	no	Secondary school (high school diploma)	5	no	no	no	no	no	no	no	no
Katrin	Bratland	40	Single	9	10	7	8	yes	University degree at the Doctoral (PhD) level	4	yes	no	no	no	yes	no	yes	yes
Kayla	D. Harriel	37	Single	9	10	10	10	yes	Two-year degree, diploma or certificate	5	yes	no	no	no	no	yes	yes	no
Keiko	Murayama	50	Single	9	8	7	10	no	University degree at the Master's level	3	yes	no	no	no	no	no	yes	no
Kelci	Hahn	20	Married	8	10	9	8	no	One-year degree, diploma or certificate	4	yes	yes	no	no	yes	yes	yes	no
Kellan	Davis	34	Married	9	9	9	8	no	Bachelor's degree or other programs (three or more years)	2	yes	no	no	no	yes	yes	yes	yes
Kellan	Hill	23	Single	8	8	9	10	no	University degree at the Master's level	6	yes	no	no	no	yes	no	yes	yes
Kellan	Rogers	33	Single	9	9	8	7	no	University degree at the Master's level	14	no	no	no	no	no	yes	no	yes
Kelly	Bonbright	62	Married	8	8	9	8	no	Bachelor's degree or other programs (three or more years)	5	yes	yes	no	no	no	no	yes	no
Kelly	Juarez	21	Married	9	8	10	9	yes	Secondary school (high school diploma)	5	yes	no	no	no	no	yes	yes	no
Kelly	Sinning	27	Married	10	7	7	8	no	Secondary school (high school diploma)	10	yes	yes	no	no	yes	yes	yes	yes
Kelsey	Mann	64	Married	7	7	7	9	no	One-year degree, diploma or certificate	13	no	no	no	no	no	yes	no	no
Kelsey	Monken	66	Married	8	8	7	10	yes	Two or more certificates, diplomas, or degrees	9	yes	yes	no	no	yes	yes	yes	yes
Kelvin	Harper	22	Married	9	10	8	10	yes	Bachelor's degree or other programs (three or more years)	15	yes	yes	no	no	no	yes	yes	no
Kentaro	Hinoki	49	Married	7	8	9	8	no	Professional degree needed to practice in a licensed profession	5	no	yes	no	no	yes	no	no	no
Kenya	Randle	64	Single	7	8	7	7	yes	Bachelor's degree or other programs (three or more years)	14	yes	no	no	no	no	yes	yes	no
Kevin	Douglas	37	Single	10	9	10	7	no	Two or more certificates, diplomas, or degrees	8	yes	no	no	no	no	no	yes	no
Kevin	Andrus	20	Single	10	9	8	7	no	Two or more certificates, diplomas, or degrees	5	no	no	no	no	no	yes	no	yes
Kevin	Buschiazzo	43	Married	7	9	8	8	yes	Professional degree needed to practice in a licensed profession	4	yes	no	no	no	yes	yes	yes	yes
Kevin	Kumar	24	Single	7	9	10	7	no	Two-year degree, diploma or certificate	0	no	no	no	no	yes	no	no	no
Kevin	Reher	43	Married	9	8	10	9	no	Two-year degree, diploma or certificate	13	yes	no	no	no	yes	no	yes	no
Kevin	Rose-Williams	56	Single	8	7	10	7	no	Two or more certificates, diplomas, or degrees	10	yes	no	no	no	no	yes	yes	no
Kheron	Jones-Kassing	48	Single	10	10	7	9	no	University degree at the Doctoral (PhD) level	10	no	no	no	no	no	yes	no	yes
Kiera	McAuliffe	26	Married	7	9	8	9	yes	Bachelor's degree or other programs (three or more years)	14	no	no	no	no	yes	no	no	no
Kiki	Mei Kee Poh	57	Single	9	9	10	8	yes	University degree at the Doctoral (PhD) level	10	yes	no	no	no	no	yes	yes	no
Kim	Collins	65	Single	7	8	8	9	no	Two or more certificates, diplomas, or degrees	4	no	no	no	no	no	no	no	yes
Kim	Diaz	38	Married	7	7	9	9	yes	Two-year degree, diploma or certificate	6	no	yes	no	no	yes	yes	no	no
Kim	Mai Guest	38	Married	7	9	9	8	no	University degree at the Master's level	15	yes	no	no	no	yes	no	yes	no
