first_name,last_name,age,marital_status,speak_1,listen_1,read_1,write_1,all_2,education,work_experience,arranged_employment,adaptability_spouse_language,adaptability_spouse_education,adaptability_spouse_work,adaptability_you_education,adaptability_you_work,adaptability_you_employment,adaptability_relatives
Jose,Richard Ignacio,36,Single,8,8,8,8,no,Bachelor’s degree or other programs (three or more years),4,yes,no,no,no,yes,no,yes,yes
José,Chávez,72,Married,9,9,10,9,no,Secondary school (high school diploma),3,no,no,no,no,yes,yes,yes,no
Josefina,Vergara,63,Married,9,8,7,10,yes,"Two or more certificates, diplomas, or degrees",3,no,no,no,no,yes,yes,yes,yes
Josh,Grant,58,Married,10,8,9,8,yes,Professional degree needed to practice in a licensed profession,4,yes,no,no,no,no,no,yes,yes
Josh,Levi,61,Married,9,10,9,7,no,Professional degree needed to practice in a licensed profession,6,no,no,no,no,no,yes,no,no
Josh,Lowden,46,Single,10,7,8,9,no,"Two-year degree, diploma or certificate",3,no,no,no,no,yes,yes,no,yes
Josh,Minor,61,Single,7,10,9,8,no,Bachelor’s degree or other programs (three or more years),12,no,no,no,no,no,yes,no,yes
Josh,Saletnik,71,Married,7,7,8,10,no,Secondary school (high school diploma),8,no,yes,no,no,no,no,yes,yes
Josh,West,43,Married,7,7,7,10,no,Bachelor’s degree or other programs (three or more years),3,yes,yes,no,no,yes,yes,no,yes
Joshua,Dai,75,Married,8,8,9,7,yes,"One-year degree, diploma or certificate",13,yes,yes,no,no,yes,yes,yes,yes
Joshua,Jenny,45,Married,7,7,8,9,no,Professional degree needed to practice in a licensed profession,2,yes,yes,no,no,no,no,no,yes
Joshua,Mills,75,Single,7,8,8,8,yes,University degree at the Master’s level,11,yes,no,no,no,yes,yes,yes,no
Joshua,West,19,Single,7,8,8,10,yes,Secondary school (high school diploma),4,no,no,no,no,yes,yes,yes,yes
Joyce,Turner,45,Married,8,8,9,8,yes,"Two-year degree, diploma or certificate",7,no,yes,no,no,no,no,yes,yes
Joyce,Lacey,65,Single,7,8,7,7,no,University degree at the Doctoral (PhD) level,3,yes,no,no,no,yes,yes,no,no
Judaea,Kimberly,42,Single,10,10,8,7,yes,"One-year degree, diploma or certificate",0,no,no,no,no,no,yes,yes,no
Jude,Brownbill,22,Single,9,8,10,8,no,University degree at the Master’s level,14,yes,no,no,no,no,no,no,no
Judith,Angulo,49,Married,9,7,9,8,yes,"Two or more certificates, diplomas, or degrees",5,yes,no,no,no,yes,no,no,yes
Juei,Chang,27,Single,7,7,9,10,yes,"Two-year degree, diploma or certificate",3,no,no,no,no,yes,yes,yes,yes
Julia,Adams,41,Single,7,8,8,7,yes,"One-year degree, diploma or certificate",2,yes,no,no,no,no,yes,no,yes
Julia,Jones,41,Married,8,10,10,8,no,Secondary school (high school diploma),8,yes,yes,no,no,no,yes,no,yes
Julia,Cho,38,Single,9,9,7,10,yes,University degree at the Doctoral (PhD) level,13,no,no,no,no,no,no,yes,no
Julia,Newhide,66,Single,7,10,9,8,yes,Professional degree needed to practice in a licensed profession,7,yes,no,no,no,no,no,yes,no
Julian,Murphy,23,Single,7,9,7,9,no,"One-year degree, diploma or certificate",10,no,no,no,no,yes,no,yes,no
Julian,Myers,56,Married,10,8,7,10,yes,University degree at the Master’s level,11,no,no,no,no,yes,no,no,yes
Julian,Roberts,66,Single,8,10,10,8,yes,"Two-year degree, diploma or certificate",1,no,no,no,no,no,yes,no,no
Julian,Taylor,31,Married,7,9,9,10,yes,"One-year degree, diploma or certificate",13,no,yes,no,no,no,yes,yes,no
Julian,Fong,75,Single,9,8,9,8,no,"Two or more certificates, diplomas, or degrees",15,no,no,no,no,no,no,no,yes
Julian,Wen-Jie Teo,71,Single,7,8,9,8,no,"Two-year degree, diploma or certificate",15,no,no,no,no,yes,yes,no,yes
Julian,Y.C. Chen,66,Married,10,8,8,8,yes,Secondary school (high school diploma),0,yes,no,no,no,no,no,no,yes
Julie,Cho,42,Married,8,8,8,8,yes,Professional degree needed to practice in a licensed profession,15,yes,yes,no,no,yes,yes,yes,no
Julien,Schreyer,62,Single,10,10,9,8,no,Professional degree needed to practice in a licensed profession,13,yes,no,no,no,no,yes,yes,yes
Juliet,Donenfeld,57,Married,10,10,8,9,yes,"One-year degree, diploma or certificate",2,no,yes,no,no,no,no,no,no
Juliet,Roth,21,Married,8,8,10,8,yes,Professional degree needed to practice in a licensed profession,13,yes,yes,no,no,no,yes,yes,no
Julio,Quintero,67,Married,8,7,10,9,no,University degree at the Doctoral (PhD) level,8,no,no,no,no,no,yes,no,no
Justin,Harris,21,Married,8,9,10,7,yes,Professional degree needed to practice in a licensed profession,10,yes,yes,no,no,yes,no,no,yes
Kacy,Naylor,23,Married,10,8,9,9,yes,"Two-year degree, diploma or certificate",0,no,no,no,no,yes,yes,yes,yes
Karen,Han,23,Married,7,7,8,10,yes,Secondary school (high school diploma),13,yes,yes,no,no,yes,no,yes,yes
Karen,Huie,19,Single,7,10,8,7,yes,Professional degree needed to practice in a licensed profession,10,yes,no,no,no,yes,no,yes,no
Karen,Lucknavalai,36,Married,7,9,8,8,yes,"Two-year degree, diploma or certificate",0,yes,no,no,no,no,no,no,no
Karen,Perry,51,Married,7,8,10,10,yes,"One-year degree, diploma or certificate",0,yes,no,no,no,yes,no,no,no
Kate,Cooper,40,Single,9,8,8,7,yes,Professional degree needed to practice in a licensed profession,15,no,no,no,no,no,no,no,yes
Kate,Hansen-Birnbaum,58,Single,7,9,8,10,yes,University degree at the Doctoral (PhD) level,15,yes,no,no,no,no,yes,yes,yes
Katherine,Chong,49,Single,8,7,10,7,no,Professional degree needed to practice in a licensed profession,14,no,no,no,no,no,no,yes,no
Katherine,Sarafian,24,Married,9,9,10,9,yes,Secondary school (high school diploma),14,no,yes,no,no,no,no,no,yes
Kathleen,Cosby,30,Married,8,9,7,7,no,"One-year degree, diploma or certificate",11,no,yes,no,no,yes,no,no,yes
Katie,Hamberger,47,Single,7,9,9,8,no,Secondary school (high school diploma),5,no,no,no,no,no,no,yes,no
Katrin,Bratland,40,Single,9,10,7,8,yes,University degree at the Doctoral (PhD) level,4,yes,no,no,no,yes,no,no,yes
Kayla,D. Harriel,37,Single,9,10,10,10,yes,"Two-year degree, diploma or certificate",5,yes,no,no,no,no,yes,yes,no
Keiko,Murayama,50,Single,9,8,7,10,no,University degree at the Master’s level,3,yes,no,no,no,no,no,yes,no
Kelci,Hahn,20,Married,8,10,9,8,no,"One-year degree, diploma or certificate",4,yes,yes,no,no,yes,yes,no,no
Kellan,Davis,34,Married,9,9,9,8,no,Bachelor’s degree or other programs (three or more years),2,yes,no,no,no,yes,yes,no,yes
Kellan,Hill,23,Single,8,8,9,10,no,University degree at the Master’s level,6,yes,no,no,no,yes,no,no,yes
Kellan,Rogers,33,Single,9,9,8,7,no,University degree at the Master’s level,14,no,no,no,no,no,yes,no,yes
Kelly,Bonbright,62,Married,8,8,9,8,no,Bachelor’s degree or other programs (three or more years),5,yes,yes,no,no,no,no,yes,no
Kelly,Juarez,21,Married,9,8,10,9,yes,Secondary school (high school diploma),5,yes,no,no,no,no,yes,no,no
Kelly,Sinning,27,Married,10,7,7,8,no,Secondary school (high school diploma),10,yes,yes,no,no,yes,yes,no,yes
Kelsey,Mann,64,Married,7,7,7,9,no,"One-year degree, diploma or certificate",13,no,no,no,no,no,yes,yes,no
Kelsey,Monken,66,Married,8,8,7,10,yes,"Two or more certificates, diplomas, or degrees",9,yes,yes,no,no,yes,yes,no,yes
Kelvin,Harper,22,Married,9,10,8,10,yes,Bachelor’s degree or other programs (three or more years),15,yes,yes,no,no,no,yes,yes,no
Kentaro,Hinoki,49,Married,7,8,9,8,no,Professional degree needed to practice in a licensed profession,5,no,yes,no,no,yes,no,no,no
Kenya,Randle,64,Single,7,8,7,7,yes,Bachelor’s degree or other programs (three or more years),14,yes,no,no,no,no,yes,yes,no
Kevin,Douglas,37,Single,10,9,10,7,no,"Two or more certificates, diplomas, or degrees",8,yes,no,no,no,no,no,yes,no
Kevin,Andrus,20,Single,10,9,8,7,no,"Two or more certificates, diplomas, or degrees",5,no,no,no,no,no,yes,no,yes
Kevin,Buschiazzo,43,Married,7,9,8,8,yes,Professional degree needed to practice in a licensed profession,4,yes,no,no,no,yes,yes,no,yes
Kevin,Kumar,24,Single,7,9,10,7,no,"Two-year degree, diploma or certificate",0,no,no,no,no,yes,no,no,no
Kevin,Reher,43,Married,9,8,10,9,no,"Two-year degree, diploma or certificate",13,yes,no,no,no,yes,no,no,no
Kevin,Rose-Williams,56,Single,8,7,10,7,no,"Two or more certificates, diplomas, or degrees",10,yes,no,no,no,no,yes,yes,no
Kheron,Jones-Kassing,48,Single,10,10,7,9,no,University degree at the Doctoral (PhD) level,10,no,no,no,no,no,yes,no,yes
Kiera,McAuliffe,26,Married,7,9,8,9,yes,Bachelor’s degree or other programs (three or more years),14,no,no,no,no,yes,no,yes,no
Kiki,Mei Kee Poh,57,Single,9,9,10,8,yes,University degree at the Doctoral (PhD) level,10,yes,no,no,no,no,yes,yes,no
Kim,Collins,65,Single,7,8,8,9,no,"Two or more certificates, diplomas, or degrees",4,no,no,no,no,no,no,no,yes
Kim,Diaz,38,Married,7,7,9,9,yes,"Two-year degree, diploma or certificate",6,no,yes,no,no,yes,yes,yes,no
Kim,Mai Guest,38,Married,7,9,9,8,no,University degree at the Master’s level,15,yes,no,no,no,yes,no,no,no
Kim,Ross,55,Married,8,7,8,10,yes,"Two or more certificates, diplomas, or degrees",14,no,yes,no,no,yes,yes,yes,yes
Kimberly,Brooks,56,Married,8,7,7,8,no,Secondary school (high school diploma),14,no,no,no,no,yes,no,no,no
Kimberly,Patrick,31,Married,10,7,7,7,yes,Professional degree needed to practice in a licensed profession,7,yes,no,no,no,no,no,no,yes
Kimmy,Birdsell,56,Married,8,8,7,10,yes,Secondary school (high school diploma),3,yes,no,no,no,yes,no,no,yes
Kiri,Hari,52,Married,7,8,7,9,yes,"One-year degree, diploma or certificate",4,yes,yes,no,no,yes,yes,yes,no
Kirsten,Hill,51,Married,9,9,10,8,yes,Bachelor’s degree or other programs (three or more years),14,yes,yes,no,no,yes,no,yes,no
Kirsten,Ryan,71,Married,9,10,10,7,yes,"One-year degree, diploma or certificate",9,yes,no,no,no,yes,no,no,no
Kirsten,Watson,67,Married,7,10,9,10,yes,University degree at the Master’s level,0,no,no,no,no,no,yes,yes,yes
Kirsten,Yamaguchi,45,Single,8,7,8,7,no,"Two or more certificates, diplomas, or degrees",7,yes,no,no,no,no,yes,yes,yes
Koko,Chou,46,Married,8,10,10,7,no,Bachelor’s degree or other programs (three or more years),10,yes,no,no,no,yes,yes,no,no
Kori,Rae,51,Married,9,10,10,10,yes,University degree at the Doctoral (PhD) level,12,yes,yes,no,no,yes,no,no,no
Krissy,Bailey,29,Married,9,10,8,7,yes,Professional degree needed to practice in a licensed profession,14,no,no,no,no,no,no,yes,no
Krista,Goll,44,Single,8,8,10,7,no,University degree at the Master’s level,7,no,no,no,no,yes,no,yes,no
Krista,Sheffler,46,Single,9,7,8,7,yes,"Two or more certificates, diplomas, or degrees",0,no,no,no,no,yes,yes,yes,no
Kristen,Beech-Needham,64,Single,7,9,7,9,no,"One-year degree, diploma or certificate",4,no,no,no,no,yes,yes,yes,yes
Kristen,Lester,41,Married,7,7,10,8,no,Secondary school (high school diploma),9,yes,no,no,no,no,yes,yes,no
Kristi,Gamble,55,Married,9,10,10,8,yes,"Two or more certificates, diplomas, or degrees",7,no,no,no,no,yes,no,yes,no
Kristian,Norelius,46,Married,10,10,8,10,no,"One-year degree, diploma or certificate",10,no,no,no,no,yes,yes,yes,yes
Kristifir,Klein,18,Single,7,8,10,8,yes,University degree at the Doctoral (PhD) level,10,yes,no,no,no,yes,no,yes,no
Kristina,Ruud-Hewitt,58,Married,9,8,10,8,no,University degree at the Doctoral (PhD) level,2,no,no,no,no,yes,no,yes,yes
Kristina,Sepulveda,59,Married,10,9,7,7,no,"Two-year degree, diploma or certificate",6,no,yes,no,no,yes,yes,no,no
Kristina,Truong,54,Married,8,7,8,10,no,University degree at the Master’s level,15,yes,no,no,no,yes,no,yes,no
Kristine,Alvarez Javier,35,Married,7,7,7,8,no,University degree at the Doctoral (PhD) level,9,no,no,no,no,yes,no,yes,yes
Kristoffer,Neil Landes,39,Single,7,9,8,7,no,"Two-year degree, diploma or certificate",5,yes,no,no,no,no,yes,yes,no
Kristophe,Vergne,20,Single,9,9,7,7,yes,Professional degree needed to practice in a licensed profession,0,yes,no,no,no,yes,yes,yes,yes
Kureha,Yokoo,31,Single,10,10,7,8,yes,Professional degree needed to practice in a licensed profession,3,no,no,no,no,yes,yes,yes,yes
Kurt,Fleischer,53,Single,10,7,10,10,yes,Professional degree needed to practice in a licensed profession,12,yes,no,no,no,no,yes,no,yes
Kyle,Lovrien,19,Married,10,7,10,9,no,Professional degree needed to practice in a licensed profession,7,no,yes,no,no,yes,yes,no,yes
Kyle,Roldan,47,Married,10,10,7,9,yes,"Two-year degree, diploma or certificate",5,yes,yes,no,no,yes,yes,yes,yes
Kylie,Wijsmuller,25,Married,10,10,8,7,no,Secondary school (high school diploma),7,yes,no,no,no,no,no,yes,no
Laísa,Barros,49,Single,8,7,9,7,no,University degree at the Master’s level,8,yes,no,no,no,no,yes,no,no
Lan,Tang,41,Married,7,10,7,7,yes,Professional degree needed to practice in a licensed profession,6,yes,yes,no,no,no,no,no,yes
Lara,LeSieur Pendleton,53,Married,9,8,8,7,yes,Secondary school (high school diploma),13,no,no,no,no,yes,no,yes,no
Lara,Wickes,28,Single,8,10,8,9,no,University degree at the Master’s level,2,no,no,no,no,yes,yes,no,no
Larry,Mah,30,Married,8,9,9,9,yes,Secondary school (high school diploma),11,yes,no,no,no,yes,no,yes,yes
Lars,R. Damerow,22,Single,10,9,9,7,yes,"One-year degree, diploma or certificate",8,no,no,no,no,no,no,yes,no
Laura,Brenes,43,Married,9,9,8,10,yes,Secondary school (high school diploma),2,no,no,no,no,yes,yes,no,no
Laura,Finell,51,Single,8,8,8,7,yes,University degree at the Doctoral (PhD) level,15,yes,no,no,no,yes,no,no,yes
Laura,Hainke,64,Single,9,9,8,9,yes,Professional degree needed to practice in a licensed profession,3,yes,no,no,no,no,no,no,yes
Laura,Meyer,67,Single,10,10,9,10,yes,"Two-year degree, diploma or certificate",8,no,no,no,no,yes,yes,yes,yes
Laura,Phillips,26,Single,10,7,9,10,yes,"Two-year degree, diploma or certificate",9,no,no,no,no,no,yes,no,no
Laura,Savidge,46,Married,9,8,7,7,yes,Secondary school (high school diploma),4,yes,yes,no,no,no,no,yes,no
Laura,Smith Roethe,25,Married,7,10,7,8,no,"Two or more certificates, diplomas, or degrees",9,no,no,no,no,yes,yes,yes,no
Lauren,Davidson,63,Married,8,9,8,7,yes,Professional degree needed to practice in a licensed profession,5,no,yes,no,no,yes,no,no,yes
Lauren,Harrold,74,Single,10,10,10,7,yes,"Two or more certificates, diplomas, or degrees",11,no,no,no,no,yes,yes,no,yes
Lauren,Rodriguez-Gaylord,54,Married,10,7,8,7,no,"Two or more certificates, diplomas, or degrees",11,yes,no,no,no,no,yes,no,yes
Lauren,Uyeda,31,Single,10,9,7,8,no,Secondary school (high school diploma),6,yes,no,no,no,yes,yes,no,yes
Laurie,Nguyen Kim,19,Married,10,8,9,8,yes,"One-year degree, diploma or certificate",3,no,yes,no,no,yes,yes,yes,no
Layton,Nosbush,66,Single,7,8,8,9,yes,"Two-year degree, diploma or certificate",2,no,no,no,no,yes,yes,yes,no
Le,Shi,52,Married,8,9,8,10,no,Professional degree needed to practice in a licensed profession,0,no,yes,no,no,no,no,no,yes
Lee,Rasé,70,Single,8,9,10,8,yes,Bachelor’s degree or other programs (three or more years),11,no,no,no,no,no,yes,no,yes
Lee,Unkrich,55,Single,8,9,8,7,no,University degree at the Doctoral (PhD) level,6,yes,no,no,no,yes,yes,no,yes
Leif,Pedersen,68,Single,8,9,9,8,no,Professional degree needed to practice in a licensed profession,13,yes,no,no,no,yes,yes,yes,yes
Leila,Chesloff,37,Married,9,8,8,9,yes,Bachelor’s degree or other programs (three or more years),13,no,yes,no,no,yes,no,yes,no
Lenny,Carroll,50,Single,8,10,7,7,yes,"Two or more certificates, diplomas, or degrees",3,no,no,no,no,yes,no,yes,no
Lenny,Walker,51,Married,8,9,7,10,yes,"One-year degree, diploma or certificate",15,yes,no,no,no,yes,no,no,no
Leonardo,Evans,34,Married,10,10,8,7,yes,"One-year degree, diploma or certificate",13,yes,no,no,no,no,no,yes,no
Leonardo,Ko,48,Married,7,7,9,10,yes,Bachelor’s degree or other programs (three or more years),5,no,yes,no,no,yes,yes,yes,no
Les,Watters,24,Married,8,8,9,7,yes,Bachelor’s degree or other programs (three or more years),3,yes,yes,no,no,yes,yes,no,no
Leslie,Law,43,Single,8,9,7,10,yes,University degree at the Master’s level,13,no,no,no,no,no,yes,no,no
Leslie,Pao,27,Single,8,7,10,7,no,University degree at the Doctoral (PhD) level,6,no,no,no,no,no,no,yes,no
Lexi,Diamond,68,Single,10,9,8,10,no,Professional degree needed to practice in a licensed profession,4,no,no,no,no,no,no,yes,no
Lexi,S. King,28,Single,8,7,9,10,no,Bachelor’s degree or other programs (three or more years),6,no,no,no,no,no,yes,no,no
Lika,Miyake,43,Single,9,10,9,7,no,"Two-year degree, diploma or certificate",5,no,no,no,no,no,yes,yes,no
Lillian,Lin,71,Married,8,8,9,7,yes,"Two or more certificates, diplomas, or degrees",0,yes,no,no,no,no,no,no,no
Lily,Kelley,29,Single,9,7,10,7,no,University degree at the Doctoral (PhD) level,12,yes,no,no,no,no,yes,yes,no
Lily,Phillips,23,Married,7,7,9,7,no,Bachelor’s degree or other programs (three or more years),8,no,no,no,no,yes,no,no,yes
Lily,Poon Fong-Fong,37,Married,8,10,9,10,no,Bachelor’s degree or other programs (three or more years),4,no,yes,no,no,no,yes,yes,yes
Lily,Sanfelippo,23,Married,9,9,7,9,no,University degree at the Doctoral (PhD) level,14,yes,no,no,no,no,yes,yes,no
Lindsay,Andrus,51,Single,7,9,9,10,yes,University degree at the Master’s level,12,no,no,no,no,yes,yes,yes,no
Lindsey,Collins,51,Married,9,10,8,7,yes,University degree at the Doctoral (PhD) level,13,yes,yes,no,no,yes,yes,no,no
Ling,Hsu,63,Single,8,7,10,7,no,Professional degree needed to practice in a licensed profession,13,yes,no,no,no,no,yes,yes,no
Ling,Tu,33,Married,9,8,8,9,no,Secondary school (high school diploma),13,yes,yes,no,no,no,no,no,no
Lisa,Chino,36,Single,9,8,10,7,no,Professional degree needed to practice in a licensed profession,10,no,no,no,no,yes,yes,yes,yes
Lisa,Fletcher,25,Married,10,10,7,8,yes,University degree at the Master’s level,3,no,yes,no,no,no,yes,yes,yes
Lisa,Fotheringham,66,Single,7,10,7,8,yes,Professional degree needed to practice in a licensed profession,3,yes,no,no,no,no,yes,no,no
Liz,Gazzano,19,Single,7,10,9,9,yes,"Two or more certificates, diplomas, or degrees",12,yes,no,no,no,no,yes,no,yes
Liz,Marston,52,Single,9,8,7,9,no,"One-year degree, diploma or certificate",14,no,no,no,no,no,no,no,yes
Lloyd,Bernberg,56,Married,8,7,7,8,no,University degree at the Master’s level,12,yes,no,no,no,yes,no,yes,yes
Logan,Hester,31,Married,10,9,7,7,yes,"One-year degree, diploma or certificate",2,yes,no,no,no,no,yes,no,yes
Logan,Pearsall,46,Single,9,10,8,10,yes,"Two or more certificates, diplomas, or degrees",12,yes,no,no,no,no,yes,yes,yes
Lois,Banks,48,Single,9,8,9,8,yes,"Two or more certificates, diplomas, or degrees",6,yes,no,no,no,yes,no,yes,no
Lori,Tan Chinn,47,Married,8,10,7,8,no,University degree at the Master’s level,15,no,yes,no,no,yes,yes,no,yes
Lou,Hamou-Lhadj,70,Single,9,10,8,8,no,"Two or more certificates, diplomas, or degrees",15,no,no,no,no,no,no,yes,no
Louise,Smythe,23,Single,9,8,10,7,yes,"One-year degree, diploma or certificate",11,yes,no,no,no,yes,yes,yes,no
Luanne,Homzy,39,Married,9,8,7,8,no,Bachelor’s degree or other programs (three or more years),10,yes,no,no,no,no,yes,no,no
Lucas,Alexander,67,Married,9,8,7,9,yes,Professional degree needed to practice in a licensed profession,13,no,yes,no,no,no,yes,yes,yes
Lucas,Glashoff,27,Married,10,9,7,9,no,University degree at the Doctoral (PhD) level,3,no,no,no,no,yes,no,yes,yes
Lucia,Wright,23,Single,9,7,8,10,no,Secondary school (high school diploma),13,yes,no,no,no,no,no,no,no
Lucy,Reed,50,Married,10,9,8,8,no,"Two-year degree, diploma or certificate",2,yes,yes,no,no,yes,no,yes,no
Lucy,Laliberte,64,Single,8,9,9,9,no,"Two or more certificates, diplomas, or degrees",8,no,no,no,no,no,yes,yes,no
Ludwig,Göransson,72,Single,9,10,9,10,yes,Bachelor’s degree or other programs (three or more years),4,no,no,no,no,yes,no,no,yes
